 zcr, rms, centroid, rolloff, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13,filename,duration[ms],age,gender,delta
0.1613,0.0562,1859.79,3014.33,-371.7072,59.4993,21.693,8.586,-11.8816,-4.0677,-16.2256,-23.4426,-18.813,-22.3445,-9.7432,-12.5469,-1.9604,common_voice_es_42750416.mp3,9468,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0816,0.0631,1248.06,2204.47,-382.1007,43.6218,2.7673,6.0195,-7.4342,-6.4112,-8.8222,-19.264,-9.1293,-16.8805,-2.5759,-7.7039,1.1135,common_voice_es_42750417.mp3,4752,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0602,0.0317,631.7484,1069.62,-480.364,26.5326,4.4402,9.0413,-4.8235,2.1658,-4.5203,-13.2652,-2.5237,-9.3451,0.1279,-8.198,1.7531,common_voice_es_42750418.mp3,3096,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1452,0.045,1607.91,2556.18,-395.0889,42.0348,25.7871,9.0402,-6.9398,-1.9799,-17.0317,-19.5795,-14.9093,-17.7094,-10.4173,-9.2903,-0.4327,common_voice_es_42750419.mp3,4428,senior,female,cv-corpus-22.0-delta-2025-06-20
0.135,0.0493,1931,3005.62,-397.5839,54.1126,16.7147,16.1122,-7.814,-2.6064,-8.2961,-18.8878,-11.7891,-21.6338,-8.2762,-13.5698,-2.3965,common_voice_es_42750420.mp3,5652,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1417,0.0507,1825.64,3296.13,-373.858,43.2759,9.5206,13.4397,-11.3677,-6.2947,-13.8998,-23.7574,-16.2157,-18.7489,-7.0004,-13.4613,1.5685,common_voice_es_42750421.mp3,6768,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0551,0.0313,793.1203,1585.14,-442.9746,29.395,5.3678,17.6999,-4.5606,-6.0588,-6.0806,-11.5754,-9.6478,-13.4129,-6.3881,-7.3718,1.9529,common_voice_es_42750422.mp3,4932,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0585,0.0415,851.6653,1620.07,-411.5904,29.8737,5.5224,16.8655,-3.6927,-6.3061,-6.6198,-11.4096,-10.5627,-13.3588,-6.8689,-7.578,0.9917,common_voice_es_42750422_aug_pitch_0.06.mp3,4932,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0691,0.0355,815.1313,1476.41,-443.9586,33.4274,4.9956,12.3159,-5.3265,-3.0748,-7.6299,-11.8783,-5.2713,-12.802,-2.8507,-7.9851,1.4839,common_voice_es_42750423.mp3,3204,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1583,0.105,1847.99,2922.82,-321.5246,63.8267,17.0198,16.2872,-11.5651,-4.4004,-18.5332,-24.7665,-17.029,-18.3562,-14.7063,-13.56,4.7588,common_voice_es_42750424.mp3,7236,senior,female,cv-corpus-22.0-delta-2025-06-20
0.167,0.0632,1866.43,2954.62,-361.8752,57.34,18.8272,14.6071,-7.7299,-2.8358,-16.3155,-23.5677,-18.4847,-18.1248,-12.9698,-12.9209,1.8623,common_voice_es_42750424_aug_pitch_-0.27.mp3,7236,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1005,0.0519,1171.35,2114.4,-376.2403,53.2571,11.7504,14.3964,-1.9136,-5.4108,-13.8214,-22.3385,-14.8084,-18.3445,-9.3249,-13.2822,-1.253,common_voice_es_42750425.mp3,4932,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1751,0.0947,2122.15,3248.81,-304.5042,55.7392,15.7678,13.8345,-9.1805,-8.9244,-19.9344,-21.6597,-17.6038,-25.8111,-8.9499,-13.1708,-1.9803,common_voice_es_42750426.mp3,6912,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1484,0.0417,1638.95,2537.62,-395.0981,30.909,12.323,17.5693,-4.4354,-4.1743,-13.3349,-14.2622,-14.8833,-17.5359,-8.0942,-8.3652,0.0618,common_voice_es_42750427.mp3,4536,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0485,0.0466,560.9888,1006.87,-430.5795,20.4945,2.444,6.7817,-1.3542,0.7648,-2.5164,-8.4597,-5.6163,-9.5256,-4.4849,-4.7429,0.7319,common_voice_es_42750428.mp3,2700,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1442,0.0429,1433.01,2266.67,-409.6027,25.4489,17.7107,15.4988,-2.8178,2.3307,-10.9985,-12.4338,-11.7724,-17.4763,-9.2303,-8.5885,-1.3142,common_voice_es_42750429.mp3,4392,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1418,0.0414,1516.5,2382.76,-403.2492,23.6175,17.5835,14.1539,-2.8332,1.7018,-11.5292,-10.9901,-10.5289,-16.7662,-9.5155,-8.2513,-1.1857,common_voice_es_42750429_aug_stretch_1.05.mp3,4189,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1034,0.0615,1195.59,2100.07,-370.7871,48.6466,7.3988,12.6417,-9.6321,-3.0169,-12.5233,-20.9474,-12.5984,-17.7957,-11.3411,-9.2377,3.9316,common_voice_es_42750430.mp3,4824,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1867,0.0889,2067.56,3437.6,-324.3326,47.6123,10.57,21.742,-11.9014,-4.1351,-17.735,-26.3879,-17.3464,-25.9405,-9.7778,-13.3293,3.3714,common_voice_es_42750431.mp3,7020,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1582,0.08,1748.75,3001.59,-335.2962,59.0578,4.0937,6.1539,-17.034,-8.1782,-19.0748,-24.9191,-15.5169,-21.0879,-6.8027,-12.5799,5.7248,common_voice_es_42750432.mp3,6480,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1354,0.0552,1686.8,2834.25,-374.3148,46.1783,9.1085,10.2083,-8.6916,-6.7864,-12.8628,-17.238,-15.6163,-20.9448,-7.1196,-11.6781,-0.3415,common_voice_es_42750433.mp3,7020,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1333,0.0516,1634.82,2692.87,-391.3917,40.1836,5.3999,5.6574,-6.5286,-6.4743,-11.3068,-14.5674,-14.3021,-17.4289,-5.5639,-11.1047,-0.2046,common_voice_es_42750433_aug_stretch_0.98.mp3,7138,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1404,0.0649,1683.76,2812.45,-372.0513,52.5263,10.1572,10.0275,-11.2577,-3.2644,-11.2559,-21.9987,-12.4039,-18.3173,-8.8818,-15.62,1.7542,common_voice_es_42750434.mp3,6156,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1494,0.0651,1720.84,2884.55,-378.4434,50.5712,7.5439,5.6849,-12.148,-4.5247,-13.1292,-20.0474,-13.2555,-15.9177,-7.4016,-15.238,1.6679,common_voice_es_42750434_aug_stretch_0.98.mp3,6301,senior,female,cv-corpus-22.0-delta-2025-06-20
0.112,0.0799,1308.18,2155.5,-345.7011,52.3181,5.8984,10.7995,-10.9333,-9.36,-13.7567,-15.508,-9.9265,-18.4731,-8.5084,-10.2083,2.9279,common_voice_es_42750435.mp3,4788,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1343,0.0754,1508.72,2412.52,-346.771,49.3905,4.9637,8.9357,-13.0042,-8.8976,-13.2665,-15.7336,-11.7859,-17.5091,-8.3171,-10.3119,2.5401,common_voice_es_42750435_aug_stretch_0.93.mp3,5149,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1035,0.0424,1315.87,2283.09,-406.3718,43.7821,13.3857,17.7891,-11.8431,-7.2207,-11.072,-17.5349,-15.8854,-22.2462,-8.8828,-8.891,1.2681,common_voice_es_42750436.mp3,4896,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0649,0.055,790.7929,1483.98,-408.2838,39.4059,12.5033,7.3347,-8.2951,-0.5692,-6.7693,-14.5591,-11.6603,-15.9307,-4.3938,-7.0603,2.1401,common_voice_es_42750437.mp3,4212,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1776,0.0407,2228.77,3405.75,-404.796,29.6423,13.5538,3.4423,-13.8691,-2.4941,-11.4512,-13.4054,-9.9552,-13.2524,-5.5169,-9.4349,1.1825,common_voice_es_42750438.mp3,8280,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0323,0.0262,416.9662,657.5438,-466.514,10.3243,2.0808,6.7033,-0.7833,0.0923,-0.9726,-4.6977,-2.512,-6.2367,-1.5545,-2.1264,0.0571,common_voice_es_42750439.mp3,2592,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0331,0.0285,399.3806,625.4976,-470.5197,11.2083,1.1893,6.7762,0.6859,-0.6808,1.531,-4.0607,-1.4484,-4.7438,-4.2902,-1.9148,-2.8235,common_voice_es_42750439_aug_pitch_-1.98.mp3,2592,senior,female,cv-corpus-22.0-delta-2025-06-20
0.165,0.074,1752.44,2896.5,-352.0857,54.386,22.8287,18.0024,-10.9493,-2.0512,-13.5852,-20.2961,-20.1069,-22.9489,-16.0782,-13.2195,2.3917,common_voice_es_42750440.mp3,5256,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1414,0.0689,1713.98,3069.77,-353.9365,54.736,23.4687,18.8181,-11.645,-0.0359,-9.0635,-24.7167,-16.8993,-22.4866,-13.0227,-12.9706,0.6261,common_voice_es_42750441.mp3,5724,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1301,0.0521,1487.06,2446.86,-385.8175,36.5819,9.3649,8.8825,-3.7165,0.3581,-15.5552,-16.3165,-12.5438,-15.607,-4.4586,-7.5735,-2.1783,common_voice_es_42750547.mp3,5400,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1268,0.0476,1397,2290.51,-388.4738,34.5392,8.3096,6.8437,-2.788,0.4231,-15.2903,-15.2468,-12.0948,-13.2277,-3.7274,-6.8124,-1.7929,common_voice_es_42750547_aug_stretch_1.07.mp3,5023,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1092,0.0486,1250.42,2106.59,-417.1352,55.0233,30.0477,23.5762,3.973,-0.0295,-15.3694,-24.0533,-20.4155,-23.6713,-14.8276,-13.9795,0.7036,common_voice_es_42750548.mp3,5760,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0698,0.0472,739.4127,1266.87,-435.3923,48.962,11.8969,8.4805,-4.4058,-2.5792,-12.7868,-18.6021,-11.6604,-10.5202,-7.5047,-7.7288,1.2001,common_voice_es_42750549.mp3,4104,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0788,0.0486,865.9617,1342.9,-433.7379,27.3396,10.6372,10.4546,-3.9188,1.7191,-4.0111,-12.7844,-6.7462,-6.4194,-7.5093,-5.7847,0.9733,common_voice_es_42750550.mp3,3816,senior,female,cv-corpus-22.0-delta-2025-06-20
0.116,0.0849,1212.81,1982.43,-371.9816,77.5684,29.0591,27.6274,-1.5043,3.4248,-18.3746,-32.8652,-24.514,-24.6344,-17.9365,-17.7362,3.2015,common_voice_es_42750551.mp3,6228,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1308,0.0795,1588.59,2546.33,-353.1749,54.4053,5.6482,16.2373,-0.1515,-3.0549,-10.3901,-21.7072,-16.5267,-18.1963,-11.5036,-8.5474,-2.262,common_voice_es_42750552.mp3,6300,senior,female,cv-corpus-22.0-delta-2025-06-20
0.142,0.0801,1602.89,2465.32,-357.9068,52.1613,4.6942,14.7681,-4.142,-3.0739,-17.5432,-22.7556,-19.1008,-14.5725,-9.1228,-4.0741,-4.0343,common_voice_es_42750552_aug_pitch_1.26.mp3,6300,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1196,0.0514,1321.58,2156.9,-376.6039,38.8684,11.4409,13.4821,-0.4746,1.7521,-8.4683,-12.9954,-13.5668,-15.19,-10.1012,-10.5539,-0.8004,common_voice_es_42750553.mp3,5256,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1352,0.0637,1629.68,2744.18,-373.7078,65.0867,16.705,22.2442,-3.5432,-10.106,-14.366,-22.0666,-13.7422,-23.6008,-13.0968,-10.9656,-1.5013,common_voice_es_42750554.mp3,7920,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1562,0.0483,1792.52,2749.7,-393.8843,47.2203,17.6069,18.5768,-4.834,-0.5688,-13.1017,-21.9192,-14.6105,-20.8179,-12.1213,-10.9223,-1.5594,common_voice_es_42750555.mp3,6336,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1546,0.066,1604.69,2656.7,-360.8194,66.2904,12.3518,18.1011,-11.1551,-5.7387,-11.6729,-23.7539,-19.0216,-24.295,-10.3876,-7.9707,-3.4787,common_voice_es_42750556.mp3,6552,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1778,0.0635,1822.55,2733.58,-393.3089,46.4331,27.2446,12.1765,-0.997,-0.8472,-21.8933,-20.4313,-19.804,-18.1224,-13.2219,-12.6988,-0.4651,common_voice_es_42750557.mp3,5868,senior,female,cv-corpus-22.0-delta-2025-06-20
0.12,0.0651,1298.33,2139.68,-365.68,61.558,13.7129,10.7184,-0.9317,-4.5047,-12.3996,-25.3069,-18.219,-17.4616,-11.3663,-9.8642,-1.2688,common_voice_es_42750558.mp3,6048,senior,female,cv-corpus-22.0-delta-2025-06-20
0.11,0.0827,1501.12,2549.71,-351.6598,58.443,17.1453,15.1862,-7.2323,-6.6786,-16.9166,-26.0173,-18.0094,-23.1591,-10.6005,-13.2214,2.7227,common_voice_es_42750559.mp3,7236,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1333,0.0563,1735.93,2980.34,-376.5049,57.5754,11.1094,19.9511,-7.169,-6.5078,-19.6509,-24.8248,-15.3999,-20.8585,-11.2503,-12.8897,1.5127,common_voice_es_42750560.mp3,7416,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1157,0.0371,1221.1,2059.46,-445.1296,54.8766,18.1179,12.163,-3.7762,-0.1538,-11.6985,-23.4536,-21.3259,-20.078,-10.0062,-10.5695,1.3013,common_voice_es_42750561.mp3,5544,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0714,0.0497,821.0292,1431.03,-402.3695,53.1697,7.9455,9.1647,-10.901,-0.6317,-10.7298,-20.9149,-11.7521,-13.5118,-5.061,-8.7588,-0.4038,common_voice_es_42750562.mp3,4464,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0934,0.0547,1054.32,1774.38,-410.6997,30.6978,7.2522,6.7725,-8.2808,0.0867,-5.8614,-12.0966,-6.7576,-16.8615,-4.758,-7.9155,0.9365,common_voice_es_42750563.mp3,4428,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1705,0.0939,1857.23,3015.03,-327.4951,55.3092,14.4207,21.7778,-1.6906,-3.4581,-17.6402,-20.4854,-20.0228,-24.3486,-8.4209,-13.6478,1.6616,common_voice_es_42750564.mp3,6372,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1448,0.0426,1726.66,3122.86,-384.4005,41.6881,1.8227,10.2751,-10.1994,-7.6612,-7.3033,-17.6921,-15.8024,-20.2826,-3.4157,-11.7798,1.7057,common_voice_es_42750565.mp3,7632,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1416,0.0501,1658.28,3019.9,-369.9158,46.6614,4.3798,11.63,-7.1729,-8.4137,-5.8367,-16.515,-13.9907,-21.0735,-7.7563,-9.9311,-4.9024,common_voice_es_42750565_aug_pitch_-1.06.mp3,7632,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1626,0.0473,1760.86,3159.19,-378.2719,39.3013,4.203,9.7681,-10.6946,-7.5901,-9.4818,-17.9615,-14.6945,-18.429,-4.6395,-12.1243,1.3864,common_voice_es_42750565_aug_stretch_0.95.mp3,8022,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1449,0.0431,1497.21,2580.17,-402.7859,49.0459,9.6132,19.7585,-7.0298,-6.0392,-15.4944,-17.3971,-12.5214,-22.566,-5.8481,-11.4789,0.4693,common_voice_es_42750566.mp3,5436,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1442,0.0664,1430.42,2519.46,-341.3658,47.1656,8.5478,14.9538,-12.3147,-6.9707,-23.1857,-13.1821,-19.2886,-13.0672,-6.1226,-6.5475,-4.0363,common_voice_es_42750566_aug_pitch_1.80.mp3,5436,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1636,0.0913,1860.2,3076.53,-358.1278,49.9799,20.2572,20.5098,-4.6649,-0.0126,-15.3288,-21.6433,-23.4961,-26.1756,-9.0613,-14.569,2.6477,common_voice_es_42750567.mp3,7128,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1571,0.0737,1822.87,3048.07,-370.1187,48.2404,20.5075,19.3429,-2.6168,1.2033,-8.8533,-19.2172,-18.115,-26.0649,-13.0649,-15.1313,-5.4682,common_voice_es_42750567_aug_pitch_-1.35.mp3,7128,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1531,0.074,1825.04,3093.25,-353.2577,45.8355,20.2684,20.2687,-1.0307,1.7696,-6.0029,-15.6384,-14.2587,-23.7027,-13.8797,-13.7132,-10.2475,common_voice_es_42750567_aug_pitch_-1.91.mp3,7128,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1065,0.084,1297.32,2153.07,-344.5721,46.5287,11.06,9.6127,-8.824,-2.3341,-6.6582,-21.0851,-12.859,-16.5131,-4.1676,-9.31,0.3674,common_voice_es_42750568.mp3,4896,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1247,0.0566,1408.15,2312.1,-378.8343,47.6421,12.5404,11.2689,-7.5468,-1.9799,-7.869,-22.5148,-15.074,-17.4698,-5.2951,-10.5915,-0.5052,common_voice_es_42750568_aug_stretch_0.91.mp3,5376,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1367,0.0726,1554.38,2637.14,-340.3256,49.2563,14.6269,6.3112,-13.44,2.3492,-11.7646,-21.0748,-11.9199,-18.1553,-8.0216,-9.1664,3.2828,common_voice_es_42750569.mp3,5400,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1395,0.0598,1538.47,2539.71,-363.5977,45.6035,13.5532,3.0991,-11.9671,5.2344,-10.6042,-20.2394,-9.4831,-16.1286,-7.733,-8.258,1.4393,common_voice_es_42750569_aug_pitch_-0.21.mp3,5400,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1445,0.0692,1532.59,2500.7,-359.859,57.7507,7.6971,11.2314,-12.5154,-1.731,-12.9861,-23.8487,-11.2985,-17.9644,-4.2508,-11.9764,-0.9201,common_voice_es_42750570.mp3,5760,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1398,0.0755,1563.18,2806.23,-341.4656,62.3716,15.0999,22.0481,-5.0439,-7.123,-10.5757,-21.0592,-15.2947,-24.348,-9.9925,-11.4754,-2.5189,common_voice_es_42750571.mp3,6696,senior,female,cv-corpus-22.0-delta-2025-06-20
0.117,0.0529,1502.64,2546.03,-394.5678,57.9569,6.8189,14.4891,-9.1543,-2.3776,-10.166,-21.4453,-9.9261,-23.8201,-7.6592,-10.1338,-0.5019,common_voice_es_42750572.mp3,5940,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1204,0.0784,1582.35,2720.84,-337.5874,60.7245,7.9184,14.5984,-9.9534,-6.2942,-11.8127,-22.6326,-17.4217,-23.9864,-4.9226,-13.6667,-2.7726,common_voice_es_42750573.mp3,8280,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1506,0.0664,1598.65,2890.53,-348.4625,73.4484,13.2266,19.6551,-11.6217,-13.3027,-21.9709,-25.3315,-23.9295,-26.0051,-11.9306,-16.3602,0.5446,common_voice_es_42750574.mp3,7236,senior,female,cv-corpus-22.0-delta-2025-06-20
0.137,0.0504,1779.39,2942.23,-396.5191,53.3171,12.6637,17.2369,-2.7699,-0.8005,-16.3533,-25.3052,-17.2221,-22.9371,-5.155,-12.5247,-4.0918,common_voice_es_42750575.mp3,8208,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1528,0.057,1647.42,2675.86,-376.3876,49.8284,15.4207,16.5782,-10.7435,-8.1175,-17.6686,-16.8898,-11.7415,-24.3609,-6.9483,-13.2923,3.0735,common_voice_es_42750576.mp3,5292,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1612,0.0647,1738.17,2835.64,-338.2243,50.491,13.5066,5.9017,-9.1868,-4.3315,-17.1112,-22.8697,-19.0453,-18.3959,-7.7816,-11.4916,-0.5495,common_voice_es_42750577.mp3,7884,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1024,0.0511,1247.77,2183.97,-400.6191,39.0156,9.1013,20.4264,-10.1581,-12.1584,-12.7515,-15.4133,-9.3144,-16.56,-7.3615,-9.5427,1.1775,common_voice_es_42750578.mp3,4608,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1157,0.0434,1336.44,2327.38,-407.9152,37.8364,9.5826,15.7541,-12.5062,-9.1457,-15.432,-13.338,-14.2898,-14.2079,-6.4831,-6.2486,-0.0934,common_voice_es_42750578_aug_pitch_1.35.mp3,4608,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1469,0.0648,1675.41,2808.47,-349.0858,59.6165,18.6884,10.261,-12.7478,-4.5435,-17.0856,-21.3396,-16.3935,-23.8897,-8.786,-13.388,-0.9448,common_voice_es_42750579.mp3,7380,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1584,0.07,1705.68,2813.35,-336.4251,55.0181,17.1421,6.7659,-12.8253,-5.1403,-21.7612,-19.5765,-17.2765,-21.1909,-7.0527,-12.533,-0.7961,common_voice_es_42750579_aug_pitch_0.56.mp3,7380,senior,female,cv-corpus-22.0-delta-2025-06-20
0.106,0.0683,1226.85,2050.41,-414.9363,29.7808,20.684,23.4312,-1.8234,-3.7489,-7.6991,-10.3824,-13.5094,-19.637,-9.1369,-7.8969,0.633,common_voice_es_42750580.mp3,4104,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1491,0.0491,1724.09,2841.71,-372.2592,49.4763,15.859,8.9683,-7.994,-3.8515,-15.4141,-20.5071,-15.4409,-20.4349,-6.3512,-13.1571,-1.6446,common_voice_es_42750581.mp3,5940,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1564,0.0325,1840.03,3255.37,-419.1344,55.4431,10.547,12.1559,-10.8918,-9.5896,-21.1078,-20.0339,-12.5693,-20.3813,-0.7171,-13.4925,-2.1929,common_voice_es_42750582.mp3,7668,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1314,0.0662,1476.49,2435.06,-381.9349,51.975,13.727,16.074,-9.4758,2.2698,-9.3592,-14.8744,-13.4079,-19.8629,-9.773,-11.8603,-0.7349,common_voice_es_42750583.mp3,8892,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1422,0.0713,1538.48,2625.45,-364.8589,49.9245,15.3906,13.3734,-7.6418,1.1884,-10.0895,-14.9983,-13.0373,-18.0074,-10.2399,-10.3897,-0.3836,common_voice_es_42750583_aug_stretch_0.96.mp3,9222,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0656,0.0435,854.6856,1613.85,-424.28,45.0922,9.9205,16.3569,-3.7287,-1.3783,-5.4758,-15.8561,-10.2589,-17.5099,-3.7036,-9.8399,-3.7425,common_voice_es_42750584.mp3,4176,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0827,0.0488,911.5314,1469.5,-412.9042,45.5454,11.3948,11.0405,-7.9228,0.5133,-5.2848,-14.0556,-8.866,-17.1383,-8.0524,-6.2077,-0.8037,common_voice_es_42750585.mp3,4536,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0842,0.0471,927.7011,1506.02,-411.8612,43.1098,10.6061,8.6244,-7.5323,1.3547,-5.5738,-13.5335,-10.02,-16.6981,-7.1246,-5.5139,-0.8237,common_voice_es_42750585_aug_stretch_1.02.mp3,4441,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1613,0.087,1928.37,3133.01,-338.4153,48.8669,10.4988,14.5759,-11.8626,-4.4675,-9.3081,-18.9332,-16.2488,-17.5744,-9.6355,-10.8577,0.2578,common_voice_es_42750586.mp3,7920,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0795,0.0418,915.1987,1446.36,-417.2557,27.3696,12.3481,7.4001,-1.1707,-0.184,-5.7839,-9.5407,-6.2971,-9.2522,-7.1367,-4.69,1.5778,common_voice_es_42750592.mp3,3564,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1255,0.088,1752.29,3017.91,-324.2427,79.0872,3.19,24.1948,-10.4808,-5.185,-15.1934,-23.7049,-16.5742,-26.3788,-8.6603,-10.2766,3.3639,common_voice_es_42750593.mp3,6840,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1136,0.0466,1400.29,2325.34,-424.6279,53.2205,12.7128,22.9605,-9.2815,-1.3258,-9.347,-21.4895,-14.2043,-21.587,-10.5922,-8.648,3.1757,common_voice_es_42750594.mp3,5940,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0841,0.0715,1017.44,1811.41,-384.6643,42.5014,5.5937,25.491,-2.3297,-6.9522,-8.4282,-11.2558,-11.5307,-15.7447,-7.2279,-9.8496,2.5154,common_voice_es_42750595.mp3,4140,senior,female,cv-corpus-22.0-delta-2025-06-20
0.085,0.0556,989.009,1781.85,-398.3485,39.9622,6.9865,21.2054,-1.8519,-6.2641,-9.1587,-11.7602,-11.6669,-13.8279,-7.4155,-10.5369,2.344,common_voice_es_42750595_aug_stretch_1.02.mp3,4066,senior,female,cv-corpus-22.0-delta-2025-06-20
0.131,0.0685,1767.66,2946.95,-358.5226,49.6,12.7579,16.4144,-8.1933,0.1506,-8.6549,-20.3731,-15.4937,-16.7088,-8.6348,-10.4905,-1.4644,common_voice_es_42750596.mp3,8352,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1535,0.0473,1889.77,3198.4,-392.9387,53.327,3.8882,10.1346,-11.4568,-4.0324,-13.4026,-25.6987,-14.3635,-21.1592,-6.741,-13.695,3.6885,common_voice_es_42750602.mp3,7524,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1597,0.0454,1906.59,3227.91,-397.5787,54.3221,4.9049,8.567,-10.9695,-5.4692,-10.9321,-25.8238,-15.4317,-20.8321,-7.4599,-11.8697,-0.6172,common_voice_es_42750602_aug_pitch_-0.56.mp3,7524,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1545,0.0431,1833.57,3063.25,-388.9651,53.6464,5.6504,9.1237,-9.3423,-4.8697,-5.9823,-21.5808,-14.2092,-19.0254,-12.8815,-11.2598,-8.4694,common_voice_es_42750602_aug_pitch_-1.49.mp3,7524,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1204,0.0444,1420.83,2516.67,-409.0725,52.6183,14.0606,8.5048,-10.8318,-0.4294,-11.1715,-16.996,-11.2996,-19.3144,-6.3044,-13.2377,-0.0726,common_voice_es_42750603.mp3,5724,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0575,0.0433,600.6674,935.0617,-449.535,28.2331,6.446,3.1621,-0.7553,-2.0842,-3.6899,-6.3992,-5.304,-10.4237,-2.925,-6.976,-0.4739,common_voice_es_42750609.mp3,3600,senior,female,cv-corpus-22.0-delta-2025-06-20
0.0591,0.0479,606.6666,937.0521,-407.3653,27.4475,6.3723,3.0456,-0.099,-1.8104,-3.092,-5.6837,-4.9613,-10.0853,-4.2155,-6.06,-3.0178,common_voice_es_42750609_aug_pitch_-0.79.mp3,3600,senior,female,cv-corpus-22.0-delta-2025-06-20
0.1044,0.0655,1199.29,2180.58,-383.516,51.1424,9.6127,7.7356,-12.7855,1.8105,-14.161,-22.9792,-11.6964,-19.6399,-4.5231,-13.0126,0.7642,common_voice_es_42750610.mp3,4860,senior,female,cv-corpus-22.0-delta-2025-06-20
